Ppet15j1,11282124.098499998
Ppa15j3,11232256.559
Ppa21j3,11214003.893199997
Ppa15j1,11079250.057900012
Ppa15j2,10984162.118800003
Ppa8j2,10388546.025
Ppet15j3,9900821.05669999
Ppet15j2,9889590.66250001
Ppa21j2,9474580.809199998
Ppet21j3,9192996.647999996
Ppet8j3,8607929.839799995
Ppa8j1,8377937.930900006
Ppa21j1,7920620.815200001
Cpa8j3,7800015.3401000025
Ppet8j2,7776516.612499996
Cpa15j2,7735706.769700001
Ppet21j2,7709190.097599995
Ppet21j1,7429513.581199998
Ppa5j1,7340641.023599998
Ppet8j1,7292912.505999996
Ppet18h2,7240615.9241
Ppa5j3,7118493.8814999955
Cpa21j1,7095690.073600008
Ppa5j2,7049264.264100003
Ppet5j2,6896924.323900005
Cpa8j2,6729940.1417000005
Ppet5j3,6714577.055999998
Cpet21j1,6557552.405900001
Ppa18h3,6549418.784199999
Ppet18h1,6502937.423000002
Cpa18h1,6479385.741600001
Ppet5j1,6385203.545400006
Cpet15j3,6378426.8319999995
Cpa15j1,6336174.6598
Ppet24h1,6262357.144600003
Cpa21j3,6157920.7986
Ppa18h2,6145626.509000001
Cpet21j2,6096375.864199996
Cpa21j2,6090128.2250999985
Cpet15j1,5935070.5222
Cpet15j2,5830482.787300004
Cpet8j2,5680449.264099999
Cpet21j3,5627872.007599999
Cpa18h3,5611235.828199999
Ppet18h3,5527280.890599996
Cpa15j3,5511679.7936999975
Cpa18h2,5511041.644200004
Cpet8j3,5481871.804399995
Ppet24h3,5459050.346700002
Cpet5j3,5442264.551400001
Cpet8j1,5398099.684800004
Cpa8j1,5175059.156099998
Ppa18h1,5164710.770300003
Cpa5j1,5159332.564800001
Cpa5j3,5140113.635300002
Cpet18h2,5036810.587499999
Ppet24h2,4959487.787600002
Ppa24h1,4915254.1405
Ppa24h3,4622755.945200005
Cpa5j2,4607243.278600001
Ppa24h2,4523061.5567000015
Cpa24h2,4506560.006400001
Cpet5j2,3804475.8189999987
Cpet5j1,3531669.224600001
Cpet18h1,3467245.5409
Cpa24h3,3333924.9548999993
Cpet24h2,3162688.2090000007
Cpet18h3,2877827.6410999983
Cpa24h1,2433098.1009
Cpet24h3,2425258.6684000012
Cpet24h1,2322486.9896999993
