94b4f05daa9b0bf4b01543348b23ace2,253185.0
0d0318b3110cd6b24e5aa443eaf60aaa,180805.0
207d16505d1b207909c27df0051c82e0,124358.0
e5998905e686ea03811afe644dc8ddfe,83674.0
3e8970953a7602ec451fa1956e66f410,73877.0
ed0e9d5c6103c358e533e27ba33aca8b,71349.0
515771030a3ad13d4cc2395fab6aad46,70946.0
c7e794bdca3d46ff5c407ae6922438aa,59185.0
84261359872ca966b5425a6a37ad0ae5,55271.0
6a5dbdb79472f37bb7304b6ff77bd99d,51984.0
5411db6e9ebb14be49e0e7b6fd150cd6,48622.0
c227d7da6c4cdbfdb20958489537ec59,46926.0
f1ffa85f5fcfe5073b01d2b0f6866f62,42142.0
8762da60c60c397314465053f0626562,39770.0
471bf35a43912984ccaef75ccbbed70c,38723.0
787f0994157d4ed11ee0ab863e5d36c6,35585.0
4b98641a40de09fae2f398435b02e3f4,33583.0
6282344bdeed0a1b84141278e89e6e86,32313.0
cd3c83794b1a8ff04e176fdfe11f529b,32026.0
dc98bb08cbb4eeec6cfce7c5bc9f7989,31430.0
ddb72b6dfd0bf4e0a1f6867e78a91882,31136.0
ef817c769b10ffda341be47745115b39,31025.0
33242846420fa5eb44f0bf24fc6b4cdb,29875.0
bff1badcb1aeae026e4986afd5eb78d8,28589.0
7040d5e682ed3f9d108ec9829ca328cd,28186.0
dac7b13caed4b8ce7a55e34e5fb9c715,21838.0
5304d858de0226438b86aabd4bd61734,21359.0
927d08543f54ffe263a55b0a28ddc419,21159.0
61f06c7bb0327524e3e4d3ad2f93dfd3,20501.0
efb742eb88bc7d9d13de493fbf6adc07,19443.0
0b73120b5be6ef67283076582218c3f7,18295.0
4beb5fb05041d0fbb647a0751f0b5d99,17581.0
4e7bacb91cea2b3a64f6d5cd26cda2c9,17472.0
0c77efdaeb9c88e5f50887321d02eaf6,17251.0
0d70aa0c3238aeda67fd041359195d91,17020.0
5768fa9efd831c275b30ef486d498c51,15288.0
f563b143d6e44e2b5432423b42ff81d6,14657.0
2d5617f4c824919bd23a138296808bfe,14141.0
0acec11512df9bc536b84c471bd2d9eb,13475.0
6f78c45d42dd70accecbda3c1b8fb738,13428.0
37e772d11a486e8830cb6a53a5a8d7d2,13301.0
6810df5eca832753362bb69839317840,12969.0
7fb383a3edb698860d25b98262b8e693,12862.0
933f20aff1ded70ed6f4309d1d759328,12836.0
665968ab392354b08d090b401bf66fa9,12324.0
5569ff58fc3ac782cdf66995f6e1be18,12196.0
4607cd88fc3408be0d680d303a08e1a8,12046.0
79dd0963973439b4ecf6885adcb43aff,11604.0
e2711c009de978ca6329b1303e07307e,11456.0
56d9bf6275b32426f50000a4157ebf16,11435.0
8579e280ab9cada66276fa60119ce8a3,11411.0
ba32265d6b450f69bf6148ebb7485f06,11092.0
3de1dae1eb7e19e168c0367b89df7e11,10738.0
38e03b3c70b7ddcafc7645b002763364,10666.0
56b257fcef5df4fd89203dfaf271f122,10606.0
4e8f46b3ac95b522e3b695b86420bf1d,10238.0
8da2fbbb6548717c2dbf47ffbad33db4,9654.0
a432947ab754290d71140f3c33a08d38,9549.0
f88d62ab63824be63ad7be88f0c8816b,9504.0
a063a2a4f693c88cfe24c116de382ad0,9361.0
24abeb621461003c3f220fea88757449,9252.0
74db4925c6edc1b77ea6c084d12d482e,8480.0
01d88f0e7e2ab78f8960e214f9dbc9bb,8205.0
7156f83ecffb6cc14f70ec3a7a69d0f9,7833.0
3d8b7afd536be0cf8b94863a3245b86d,7798.0
dbbfc932a49206280aab046829a84e81,7753.0
d246ee8e9bfce801b131c54e20ea7941,7609.0
09f928be13007ab59a0d858894f8ab38,7604.0
844341b2d357055702aa718119de9b17,7587.0
5157e93bc4be944eabf0035e7e454311,7316.0
55a6c274666099c5c963cbd138503790,7221.0
772707ee7318fd86e6eecf5d0dd26ead,7114.0
6d75cb4814b84b207ef8771f1724c050,6683.0
bfaf272e9c4b6c2371971d7253ccfaec,6665.0
85606be76c24327fcbfe152bade2d103,6581.0
b16060caeab5e3bb747ae8d4fc5c6237,6569.0
65218002f17b6b7e83bc317490abffe9,6559.0
f896845250995fe43e5d7728d30ae10b,6549.0
ea6698c42cc01920f0d031d7917331e9,6407.0
8416e12c60b775ca4f5d4943dfade89d,6375.0
d6198a34a83aa492638f98fd7e133639,6371.0
bfb48ff03be8e75fefa5bc50900210cf,6312.0
5863f747dfe7e00d5df859ca4f21b58d,6285.0
39b65e75e2833f66eef96f5d6ece5fd1,6241.0
e4cf1c1526c8c8237e5aae5d661ae1de,6215.0
3d7c32ad0fb8aba33765ec31222c8bc9,6098.0
acc3b7aa01aa9927f7583ea701c0a39c,6075.0
a4b90fcfcbacade34938c115837b4326,5994.0
b24a3e231c6ca8684b3fa955910d7a7f,5984.0
0ed95e06ad61353acef8bdbc640a1eae,5876.0
a99e8a7bc69e4faa73febfc3ac62cb69,5587.0
62ca9149a9bfc4549a4aa2f879c1c6df,5562.0
3823b281f782fa8d7b5b2c6d2df1ddc9,5549.0
3fdc103ab56b99429f56d8c303b36aa4,5403.0
0d99419e220a684d4b2a814ca933a860,5372.0
fa490b01d97f6d16c2f8c16f44835aad,5301.0
e1546009eb1f27f1ffa336f6fe78bc94,5232.0
2d8dd65319b0799399f5c485e2f3b8c9,5149.0
df3f10cb2a2a23b4796f70987604fe2a,5135.0
79fcc413bfacf52a460edb982bb7f052,5091.0
efc407399c46545717bc875013444594,5037.0
83d0569d6719dc4f23de9d187a4cdd22,4835.0
ec26217dc0d96bc63829067c92f8cf04,4816.0
c5b2cf300cf37a160c2a0695a896efea,4784.0
4093b30f212b2bbcdfc4494b64951dc2,4432.0
0cc047568d6412c9f376cf2ba66bc55d,4424.0
dac49d52e1681d2e975d44555e69dfd3,4410.0
84b71facbab0bbb5ccb199c73aeb679a,4376.0
f0ebd523a16dc1af15b94bb90a86fc0a,4370.0
06f09dbcc41b293daa2d34c0e0f5f056,4360.0
91d8026d0d7ffba6c9d4f62545b9b238,4316.0
f1c5e020d2f9c01dbbad17bc2678ddbe,4314.0
f8c1dd4f8a60d7e9ba9c520bb7224951,4162.0
a235a7b683648fbfae128dd712a3e46a,4160.0
498cd6a7458da8687b4b5678ceb6c91b,4072.0
9730bbf62f73ebfc364a7bd1a6e3a610,4070.0
f8a4d2389a5ed2f22175d5be4c707415,4069.0
dad823959a7d39d6e2c5e1e6b4bf967d,3993.0
fa0d72b61bf545e03232c9ef69dffda7,3975.0
95eb65c65be8c5faca51bbc27884d2b1,3957.0
44a32f97db02635daf84860f32c63bff,3912.0
2e2af78b59f6fce44e4184944594cda3,3909.0
5c6d64848597a9fcf47cbb40c6ea960d,3905.0
a3bb4aa1535bd97a25736bb9866b9724,3889.0
1ef6f6ce8419ad7ccd450df0823a76cd,3845.0
a7c32fbfcf6312fb091c503b7c576f00,3845.0
d7237da3f09883c6a1f69a13d0dd31d5,3661.0
d7c034a237be3c8c19227b9c8ebd527b,3603.0
03e55913b114400f050f19ab76186ad5,3576.0
c7a5874c9f91306af7d18f94d6b07471,3573.0
6251d503aa020ee0e2d416053d150886,3568.0
1d402c985187eca6806c01d36979df8b,3532.0
5803798fdfaa7871c4687cbe8aa756f8,3499.0
e407a00881ba0ae0fa27c1725677d98b,3461.0
318790b6b1ad07ba45054507504446db,3428.0
396f1e1f9113f3b237796fc7b1ef0336,3390.0
5b1721fdbac3f33c04b41ab181fe81e6,3371.0
d24e52d52c2a3b4ad326eef83163cb27,3366.0
4403374459beb69d83d7324113af6d25,3343.0
82093c08183db5baae6df28a42ff3185,3319.0
c6b3dd13d885f9cf596a0ccc7a80900b,3319.0
8a98948d78821422ef52841005d4b5a9,3317.0
66e03965dee4bbaa754dd6bc1994a37c,3240.0
ce37daaee420ab1a07243efc2b3b5654,3221.0
880c26aec0d0a8c67e5383fa8a736e7a,3203.0
7129ad63ecbd52522cba021589e0be08,3177.0
07606d0a2a7a04e1b09b12316a048f87,3157.0
e0ac9eccea288f0a41c9cfa64bca62bb,3083.0
a26d23874808f731fb6160ed0ce7b9f4,3076.0
af2198e389be355e25a17c103d7a5102,3037.0
c6cf78b8898b98970b7a5b7dafa99188,3004.0
2091fddab676346b4271360feee9684d,3003.0
030ed4dc14723ccaf712efb31cba1a82,2986.0
906a22c3c826ea5460b4c4ec047bb099,2979.0
b1dc668b887dfa91a4912d75a636b495,2972.0
21e552c95de932eecbf99a0a0715f26d,2828.0
41eda369813927a60f577a22a682788c,2797.0
4289dd254ec335725f8c389032dfe124,2790.0
b30d0db6f17da7a61834c063632b4215,2778.0
8da8a9f732a8eebcffae87615064102c,2737.0
0ab74efcabe2ac101e20b2004ffd478a,2700.0
86dfd2584958a50dcf58aa66f94cc4fe,2690.0
7e3c6edf3279348c840b765640d0f20b,2678.0
a6947526cfc0866ae931efb5fdc0b241,2666.0
56d3b086500f0c16f6a9b7080d28f590,2618.0
c3f86ab6e9f309aaae7db3554c2fdccf,2608.0
aaff646dad4215601d7ef0c3354616b9,2597.0
90d39fa52b3b31d9665df062aefe95ee,2582.0
cd3d786fe2ba6b776103a304b0769ae2,2569.0
571fe69050c4f59e2742f30f014548fb,2563.0
d53c7309c3aa19e6bd4de50dcfa6141a,2545.0
0c792619d5c2b87ff893a48f6d04314f,2537.0
4a83a0b08cadd8b8841b90fed155d025,2532.0
c2f0f54736906030f078c9b503eacab4,2478.0
07795ded4fcd7b9a0cfdf423e2ca21e3,2475.0
682d026a451c7401cb448a2758654fcb,2453.0
1db52bf1a7e78d96e027feb1f6fc189c,2453.0
95bd01b6f1cfebcc909580a37db66d5d,2394.0
bbdcb0ae897b36e5e71b3580c4de1942,2391.0
2c0db8f34901abfbcbb4df02a4d3281a,2356.0
fd04b738c183104dd9094f0ef4d2fcde,2344.0
bdb7227dad939f22dfbabc9499ffa607,2341.0
6c9641df6a73221b33612999e47324c4,2289.0
bed7979ac0cdb2805b63384e1645d133,2269.0
