id	log	W
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae	3.0910352155484087	13
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;SB-5	0.9999999999999996	17
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae	2.2059254241958794	13
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;__	3.4372769741280855	13
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;uncultured	0.9999999999999997	14
Bacteria;Bacteroidota;Bacteroidia;Bacteroidetes_VC2.1_Bac22;Bacteroidetes_VC2.1_Bac22	1.0000000000000002	15
Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae	24.619622468258434	183
Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Saprospiraceae	1.3549431999645272	11
Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Amoebophilaceae	2.177021173003817	15
Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Cyclobacteriaceae	0.6924629064186486	10
Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Cytophagaceae	5.350889841887502	6
Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Hymenobacteraceae	7.652881361373438	13
Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Microscillaceae	5.550912760525535	13
Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Spirosomaceae	5.9037983088720125	9
Bacteria;Bacteroidota;Bacteroidia;Cytophagales;uncultured	1.0	15
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Crocinitomicaceae	3.550108105813493	13
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Cryomorphaceae	2.239438077174714	14
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae	0.8337225245464913	9
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;NS9_marine_group	2.25	15
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Weeksellaceae	11.499288136214913	15
Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;AKYH767	0.9999999999999999	16
Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;KD3-93	0.9999999999999999	16
Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;Lentimicrobiaceae	2.1428571428571423	15
Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;Sphingobacteriaceae	37.7887276398384	188
Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;env.OPS_17	1.0000000000000002	15
Bacteria;Bacteroidota;Bacteroidia;__;__	0.9999999999999996	17
Bacteria;Bacteroidota;Kapabacteria;Kapabacteriales;Kapabacteriales	0.9999999999999998	18
Bacteria;Bacteroidota;Rhodothermia;Rhodothermales;Rhodothermaceae	0.16060965851702658	14
Bacteria;Bdellovibrionota;Bdellovibrionia;Bacteriovoracales;Bacteriovoracaceae	3.7547204959869	15
Bacteria;Bdellovibrionota;Bdellovibrionia;Bdellovibrionales;Bdellovibrionaceae	0.958964409526401	13
Bacteria;Bdellovibrionota;Oligoflexia;Oligoflexales;Oligoflexales	1.0	16
Bacteria;Bdellovibrionota;Oligoflexia;Oligoflexales;uncultured	0.9999999999999996	17
Bacteria;Calditrichota;Calditrichia;Calditrichales;Calditrichaceae	0.9999999999999996	17
Bacteria;Campilobacterota;Campylobacteria;Campylobacterales;Arcobacteraceae	2.2249508558907665	13
Bacteria;Campilobacterota;Campylobacteria;Campylobacterales;Campylobacteraceae	26.91857617987134	149
Bacteria;Campilobacterota;Campylobacteria;Campylobacterales;Helicobacteraceae	9.663204318490825	18
Bacteria;Campilobacterota;Campylobacteria;Campylobacterales;Sulfurospirillaceae	3.628296460767896	13
Bacteria;Campilobacterota;Campylobacteria;Campylobacterales;Sulfurovaceae	18.231048938062436	39
Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;Chloroplast	3.402742453630479	11
Bacteria;Cyanobacteria;Cyanobacteriia;Cyanobacteriales;Phormidiaceae	1.0	16
Bacteria;Cyanobacteria;Cyanobacteriia;Phormidesmiales;Nodosilineaceae	1.0	16
Bacteria;Dependentiae;Babeliae;Babeliales;Babeliales	1.0000000000000002	16
Bacteria;Dependentiae;Babeliae;Babeliales;Vermiphilaceae	1.0	15
Bacteria;Dependentiae;Babeliae;Babeliales;__	0.020452588651055856	15
Bacteria;Desulfobacterota;Desulfarculia;Desulfarculales;Desulfarculaceae	1.0000000000000002	17
Bacteria;Desulfobacterota;Desulfobaccia;Desulfobaccales;Desulfobaccaceae	1.0000000000000002	16
Bacteria;Desulfobacterota;Desulfobacteria;Desulfobacterales;Desulfobacteraceae	2.010611887242085	16
Bacteria;Desulfobacterota;Desulfobacteria;Desulfobacterales;Desulfosarcinaceae	12.456735601128067	22
Bacteria;Desulfobacterota;Desulfobulbia;Desulfobulbales;Desulfobulbaceae	3.803252044247972	13
Bacteria;Desulfobacterota;Desulfobulbia;Desulfobulbales;Desulfocapsaceae	20.63783936767384	138
Bacteria;Desulfobacterota;Desulfomonilia;Desulfomonilales;Desulfomonilaceae	2.205132772545959	15
Bacteria;Desulfobacterota;Desulfovibrionia;Desulfovibrionales;Desulfovibrionaceae	8.621160371102977	17
Bacteria;Desulfobacterota;Desulfuromonadia;Desulfuromonadia;Desulfuromonadaceae	1.0	13
Bacteria;Desulfobacterota;Desulfuromonadia;Desulfuromonadia;Geopsychrobacteraceae	0.9999999999999999	15
Bacteria;Desulfobacterota;Desulfuromonadia;Sva1033;Sva1033	3.7701153171780293	13
Bacteria;Desulfobacterota;Syntrophobacteria;Syntrophobacterales;uncultured	1.0000000000000002	15
Bacteria;Entotheonellaeota;Entotheonellia;Entotheonellales;Entotheonellaceae	0.9999999999999999	15
Bacteria;FW113;FW113;FW113;FW113	1.0000000000000002	17
Bacteria;Fibrobacterota;Fibrobacteria;Fibrobacterales;Fibrobacteraceae	1.0	13
Bacteria;Firmicutes;Bacilli;Acholeplasmatales;Acholeplasmataceae	1.0000000000000002	15
Bacteria;Firmicutes;Bacilli;Alicyclobacillales;Alicyclobacillaceae	1.0	16
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae	0.5251388688532753	1
Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae	41.375490292410554	224
Bacteria;Firmicutes;Bacilli;Brevibacillales;Brevibacillaceae	0.9999999999999999	12
Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelatoclostridiaceae	1.0	15
Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelotrichaceae	8.951953730573004	10
Bacteria;Firmicutes;Bacilli;Exiguobacterales;Exiguobacteraceae	2.822769800780033	5
Bacteria;Firmicutes;Bacilli;Lactobacillales;Aerococcaceae	3.2298997422988465	12
Bacteria;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae	11.678409198943402	9
Bacteria;Firmicutes;Bacilli;Lactobacillales;Catellicoccaceae	2.6616526024505203	2
Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae	10.376464862159478	4
Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae	0.411643885123282	0
Bacteria;Firmicutes;Bacilli;Lactobacillales;Leuconostocaceae	1.0	13
Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae	4.684776846480919	2
Bacteria;Firmicutes;Bacilli;Mycoplasmatales;Mycoplasmataceae	5.910773785651159	15
Bacteria;Firmicutes;Bacilli;Paenibacillales;Paenibacillaceae	11.10268805847855	10
Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae	2.8618562465007384	1
Bacteria;Firmicutes;Bacilli;Thermoactinomycetales;Thermoactinomycetaceae	0.4702386170140551	10
Bacteria;Firmicutes;Clostridia;Christensenellales;Christensenellaceae	0.9999999999999994	13
Bacteria;Firmicutes;Clostridia;Clostridia;Hungateiclostridiaceae	6.224102136101046	14
Bacteria;Firmicutes;Clostridia;Clostridia_UCG-014;Clostridia_UCG-014	1.0000000000000004	15
Bacteria;Firmicutes;Clostridia;Clostridia_vadinBB60_group;Clostridia_vadinBB60_group	8.387261520645476	16
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae	0.7526950092565102	9
Bacteria;Firmicutes;Clostridia;Eubacteriales;Eubacteriaceae	1.5189434424934045	6
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae	6.420353518184504	14
Bacteria;Firmicutes;Clostridia;Monoglobales;Monoglobaceae	0.9999999999999996	16
Bacteria;Firmicutes;Clostridia;Oscillospirales;Butyricicoccaceae	8.760838804323836	15
Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae	7.188244674323843	14
Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae	3.6214075936066306	9
Bacteria;Firmicutes;Clostridia;Oscillospirales;[Eubacterium]_coprostanoligenes_group	2.2183961515528323	13
Bacteria;Firmicutes;Clostridia;Oscillospirales;uncultured	0.9999999999999996	15
Bacteria;Firmicutes;Clostridia;Peptococcales;Peptococcaceae	4.216522361758081	13
Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Anaerovoracaceae	0.27615824592417615	17
Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Fusibacteraceae	0.2907063593039315	14
Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Peptostreptococcaceae	1.977305509771124	3
Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Peptostreptococcales-Tissierellales	0.13151160762822042	10
Bacteria;Firmicutes;Desulfotomaculia;Desulfotomaculales;uncultured	1.0000000000000002	15
Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Fusobacteriaceae	31.96933399244331	208
Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Leptotrichiaceae	0.06073816460686874	6
Bacteria;Gemmatimonadota;BD2-11_terrestrial_group;BD2-11_terrestrial_group;BD2-11_terrestrial_group	8.592176398871814	16
Bacteria;Gemmatimonadota;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae	4.303317563044104	7
Bacteria;Gemmatimonadota;PAUC43f_marine_benthic_group;PAUC43f_marine_benthic_group;PAUC43f_marine_benthic_group	2.2499999999999996	14
Bacteria;Myxococcota;Myxococcia;Myxococcales;Myxococcaceae	12.69467917070693	21
Bacteria;Myxococcota;Polyangia;Haliangiales;Haliangiaceae	5.61697484384429	12
Bacteria;Myxococcota;Polyangia;Nannocystales;Nannocystaceae	0.1316385038103389	14
Bacteria;Myxococcota;Polyangia;Polyangiales;BIrii41	3.587027589306211	16
Bacteria;Myxococcota;Polyangia;Polyangiales;Polyangiaceae	2.085108251002228	13
Bacteria;Myxococcota;Polyangia;Polyangiales;Sandaracinaceae	4.094163991079005	13
Bacteria;Nitrospirota;Nitrospiria;Nitrospirales;Nitrospiraceae	0.9999999999999999	12
Bacteria;Patescibacteria;Gracilibacteria;Candidatus_Abawacabacteria;Candidatus_Abawacabacteria	1.0000000000000002	16
Bacteria;Patescibacteria;Gracilibacteria;Gracilibacteria;Gracilibacteria	1.0000000000000002	17
Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae	7.0198426136288345	5
Bacteria;Proteobacteria;Alphaproteobacteria;Azospirillales;Azospirillaceae	11.529944539329625	17
Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae	29.786339907945646	156
Bacteria;Proteobacteria;Alphaproteobacteria;Defluviicoccales;Defluviicoccaceae	6.547992044763774	15
Bacteria;Proteobacteria;Alphaproteobacteria;Dongiales;Dongiaceae	1.0	15
Bacteria;Proteobacteria;Alphaproteobacteria;Kiloniellales;Kiloniellaceae	2.184883796810053	15
Bacteria;Proteobacteria;Alphaproteobacteria;Kordiimonadales;uncultured	0.9999999999999996	17
Bacteria;Proteobacteria;Alphaproteobacteria;Micavibrionales;Micavibrionaceae	0.9999999999999996	16
Bacteria;Proteobacteria;Alphaproteobacteria;Reyranellales;Reyranellaceae	1.189692096335993	15
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae	9.881030377270067	11
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Devosiaceae	3.0612217824177677	3
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae	9.599178748997627	27
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Methyloligellaceae	1.2640285518534864	6
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae	7.0330764651255	30
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiales_Incertae_Sedis	1.0791851680546323	11
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Stappiaceae	5.953359876484971	11
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae	7.833224973284611	14
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae	2.919156174965915	16
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Thalassospiraceae	1.0000000000000002	16
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;uncultured	1.0000000000000002	17
Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria	1.0000000000000002	15
Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Rickettsiaceae	1.0000000000000002	17
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae	1.8347318845087	0
Bacteria;Proteobacteria;Alphaproteobacteria;Tistrellales;Geminicoccaceae	5.400405955992949	20
Bacteria;Proteobacteria;Alphaproteobacteria;__;__	1.0000000000000004	14
Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Shewanellaceae	5.9518648055502235	14
Bacteria;Proteobacteria;Gammaproteobacteria;B2M28;B2M28	6.8867782622218625	15
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Alcaligenaceae	1.0	17
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;B1-7BS	1.0	13
