Percentile	0.0	25.0	50.0	75.0	100.0	0.0	25.0	50.0	75.0	100.0	0.0	25.0	50.0	75.0	100.0	0.0	25.0	50.0	75.0	100.0
Group	brent_goose	brent_goose	brent_goose	brent_goose	brent_goose	domestic_geese	domestic_geese	domestic_geese	domestic_geese	domestic_geese	domestic_swan	domestic_swan	domestic_swan	domestic_swan	domestic_swan	mute_swan	mute_swan	mute_swan	mute_swan	mute_swan
Bacteria;Actinobacteriota;Actinobacteria;Frankiales;Nakamurellaceae	1.0	1.0	1.0	1.0	1.0	10.0	48.0	52.0	56.0	263.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Actinobacteriota;Actinobacteria;Kineosporiales;Kineosporiaceae	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	55.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Brevibacteriaceae	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	11.0	117.0	1.0	1.0	1.0	1.0	31.0
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Cellulomonadaceae	1.0	1.0	1.0	1.0	1.0	28.0	39.0	68.0	235.0	325.0	1.0	1.0	20.0	53.0	129.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Demequinaceae	1.0	1.0	1.0	1.0	46.0	1.0	1.0	1.0	1.0	73.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Dermabacteraceae	1.0	1.0	1.0	1.0	1.0	22.0	24.0	95.0	101.0	113.0	1.0	65.0	159.0	276.0	582.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Dermacoccaceae	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	18.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Dermatophilaceae	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	18.0	21.0	62.0	191.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Intrasporangiaceae	1.0	1.0	1.0	1.0	73.0	26.0	531.0	906.0	937.0	1483.0	1.0	79.0	103.0	168.0	441.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Microbacteriaceae	1.0	34.0	167.0	185.0	382.0	1.0	65.0	111.0	139.0	771.0	1.0	1.0	1.0	4.0	65.0	1.0	1.0	1.0	1.0	217.0
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae	1.0	1.0	1.0	1.0	221.0	571.0	3225.0	4947.0	5194.0	6352.0	75.0	428.0	1154.0	3056.0	3227.0	1.0	1.0	1.0	1.0	275.0
