Percentile	0.0	25.0	50.0	75.0	100.0	0.0	25.0	50.0	75.0	100.0
Group	poultry	poultry	poultry	poultry	poultry	wildbird	wildbird	wildbird	wildbird	wildbird
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Brevibacteriaceae;Brevibacterium	1.0	1.0	1.0	1.0	117.0	1.0	1.0	1.0	1.0	31.0
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Cellulomonadaceae;Actinotalea	1.0	1.0	1.0	1.0	37.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Cellulomonadaceae;Cellulomonas	1.0	1.0	1.0	50.25	170.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Cellulomonadaceae;Oerskovia	1.0	16.25	33.5	54.5	260.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Demequinaceae;Demequina	1.0	1.0	1.0	1.0	73.0	1.0	1.0	1.0	1.0	46.0
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Dermabacteraceae;Brachybacterium	1.0	34.25	98.0	147.5	582.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Dermacoccaceae;Yimella	1.0	1.0	1.0	1.0	18.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Dermatophilaceae;Dermatophilaceae	1.0	1.0	1.0	20.25	133.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Dermatophilaceae;__	1.0	1.0	1.0	1.0	40.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Dermatophilaceae;uncultured	1.0	1.0	1.0	1.0	31.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Intrasporangiaceae;Arsenicicoccus	1.0	1.0	1.0	1.0	19.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Intrasporangiaceae;Ornithinibacter	1.0	25.25	142.0	333.0	634.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Intrasporangiaceae;Ornithinimicrobium	1.0	1.0	15.0	97.25	300.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Intrasporangiaceae;__	1.0	43.5	65.0	256.5	601.0	1.0	1.0	1.0	1.0	73.0
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Intrasporangiaceae;uncultured	1.0	1.0	1.0	37.0	72.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Microbacteriaceae;Agromyces	1.0	1.0	1.0	1.0	32.0	1.0	1.0	1.0	1.0	4.0
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Microbacteriaceae;Cryobacterium	1.0	1.0	1.0	1.0	65.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Microbacteriaceae;Curtobacterium	1.0	1.0	1.0	1.0	36.0	1.0	1.0	1.0	1.0	145.0
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Microbacteriaceae;__	1.0	1.0	2.5	69.75	771.0	1.0	1.0	17.5	142.75	382.0
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;Arthrobacter	1.0	115.5	417.5	2071.0	4662.0	1.0	1.0	1.0	1.0	110.0
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;Glutamicibacter	13.0	62.75	247.0	2423.25	4475.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;Kocuria	1.0	1.0	48.5	67.25	255.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;Nesterenkonia	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	112.0
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;Paeniglutamicibacter	1.0	1.0	1.0	13.75	75.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;Pseudarthrobacter	1.0	1.0	1.0	1.0	56.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;Rothia	1.0	1.0	1.0	22.0	63.0	1.0	1.0	1.0	1.0	244.0
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;__	1.0	1.0	43.5	126.75	486.0	1.0	1.0	1.0	1.0	32.0
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Sanguibacteraceae;Sanguibacter	1.0	75.0	195.0	267.25	1809.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;__;__	1.0	1.0	1.0	40.5	170.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;Actinoplanes	1.0	1.0	1.0	1.0	27.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;__	1.0	1.0	1.0	1.0	45.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Actinobacteriota;Actinobacteria;Nitriliruptorales;Nitriliruptoraceae;Nitriliruptoraceae	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	17.5	49.0
Bacteria;Actinobacteriota;Actinobacteria;PeM15;PeM15;PeM15	1.0	1.0	1.0	24.25	134.0	1.0	1.0	1.0	13.25	47.0
