Percentile	0.0	25.0	50.0	75.0	100.0	0.0	25.0	50.0	75.0	100.0	0.0	25.0	50.0	75.0	100.0	0.0	25.0	50.0	75.0	100.0
Group	BAQ4166	BAQ4166	BAQ4166	BAQ4166	BAQ4166	BAQ4697	BAQ4697	BAQ4697	BAQ4697	BAQ4697	YUN3428	YUN3428	YUN3428	YUN3428	YUN3428	YUN3856	YUN3856	YUN3856	YUN3856	YUN3856
040bd74a5c9b1a37501cd9fc4c554326	1.0	1.0	1.0	9.0	17.0	1.0	1.0	1.0	10.0	19.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
0af4cbf343a41e0918a14ae9efd16b85	1.0	1.0	1.0	8.5	16.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
1007aa7447de0d03999cd1d4b705fc6e	1.0	1.0	1.0	6.5	12.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
120eba657e42a11a5c29f97b90f02035	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	20.0	39.0
16b5e084ce3fa000b8baf838d1651cac	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	29.5	58.0
16f300a764ed32dd3259f6be8ff697de	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.5	6.0
1845147963cd510356415ead4dd51a54	1.0	1.0	1.0	1.0	1.0	1.0	13.0	25.0	37.0	49.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
1a13aa0e275f8a68d1e0a21f363c48ee	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	8.5	16.0
1ad0a10889a7fb58f2efcd87c34762c8	1.0	1.0	1.0	8.5	16.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
1cf3091df59b743cd09e8a600ed77e56	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	20.0	39.0
1de2ecdddbc8ce077238379a1441395e	1.0	1.0	1.0	1.0	1.0	27.0	40.0	53.0	61.0	69.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
1e0c75e0c253b0e15290f96a9f46eafb	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	7.0	13.0	1.0	1.0	1.0	1.0	1.0
227b7a4c194ea39cf3686d285a93541a	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	11.0	21.0	23.0	25.0	1.0	1.0	1.0	25.5	50.0
26005dfb7ad2e8cdbb139846af329663	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	31.0	61.0	1.0	1.0	1.0	1.0	1.0
2925112033f3dedb4435bb4abbe46bca	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	8.5	16.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
2b72096f534765592523ca5d7a0240bb	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	7.5	14.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
2c7404df256076e438837d1840b39b92	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	6.0	11.0	1.0	1.0	1.0	1.0	1.0
2d16d001e21717f960cf771ae879b1dd	1.0	1.0	1.0	19.0	37.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
36bc22ce12f97e108bc8dc054ef4557c	1.0	1.0	1.0	1.0	1.0	1.0	5.0	9.0	14.5	20.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
3a1dde207e40b02833a6d2aadc1af504	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	13.0	25.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
3a22176a6f33fddedcdecae67e4e0a0b	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	8.5	16.0
3c5d8fec31a71d2667d1b944b8acfc41	1.0	1.0	1.0	14.0	27.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
4002f0543db91f322222a5d2eaabc998	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	7.0	13.0
475466b882ed396887ccb3af92e5cccc	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	4.0	7.0	1.0	1.0	1.0	2.5	4.0
49550ed1a1c3f44c5e01cf61f4711408	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	8.5	16.0
4a08e67f2cf611db9e6b52d72dda0f98	1.0	1.0	1.0	8.5	16.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
4a876672f1d4e0c1f0ecb009f1bcf3f8	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	11.0	21.0	1.0	1.0	1.0	1.0	1.0
4b02604233d33077d0a6fbf2fa7518ce	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	24.5	48.0
4c94fdb429e29377ee23c7a4617e8036	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	7.0	13.0
4d1bb77a4abea73ade570c276299c27c	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	21.5	42.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
4db695d7e72c26aa07480d5dd1a4cb8b	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	7.5	14.0	1.0	1.0	1.0	1.0	1.0
50af92111d1cc3dd9110795e6d4c9ab4	1.0	1.0	1.0	23.5	46.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
534e80999091ab28e227c935ee5685ca	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	6.5	12.0	1.0	1.0	1.0	1.0	1.0
57b5e10f0ec0e9babf1662865819ce7d	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	11.0	21.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
